#GPS Track File generated by KDR GPS Tracker Version 2.69
#Name:Trk110713_1
#track param.: t=015,v=010,c=010,d=200,NAOAO
#each data set holds:
#Latitude in Deg.Decimals, (neg.=south)
#Longitude in Deg.Decimals, (neg.=west)
#UTC(hh:mm:ss),Altitude(m),Distance(km),Speed(km/h),Date(yyyy-mm-dd),Name,Sat
51.444602,7.485558,07:19:00,261,676.873,85,2011-07-31,07578,07
51.442562,7.484117,07:19:12,270,677.122,75,2011-07-31,07579,07
51.442442,7.483993,07:19:13,275,677.137,57,2011-07-31,07580,07
51.442270,7.483733,07:19:15,277,677.164,51,2011-07-31,07581,07
51.442182,7.483090,07:19:18,280,677.210,50,2011-07-31,07582,07
51.442185,7.480628,07:19:28,279,677.381,58,2011-07-31,07583,07
51.442228,7.480297,07:19:30,276,677.405,43,2011-07-31,07584,07
51.442430,7.479898,07:19:33,274,677.441,42,2011-07-31,07585,07
51.442680,7.479872,07:19:35,267,677.469,43,2011-07-31,07586,07
51.442805,7.479905,07:19:36,261,677.483,41,2011-07-31,07587,07
51.443022,7.480057,07:19:38,262,677.509,41,2011-07-31,07588,07
51.443190,7.480335,07:19:40,261,677.536,44,2011-07-31,07589,06
51.443278,7.480895,07:19:43,260,677.577,45,2011-07-31,07590,07
51.443260,7.481360,07:19:45,271,677.609,56,2011-07-31,07591,07
51.443288,7.482145,07:19:48,272,677.664,66,2011-07-31,07592,07
51.443338,7.484845,07:19:57,276,677.851,77,2011-07-31,07593,07
51.443335,7.485195,07:19:58,278,677.875,88,2011-07-31,07594,07
51.443227,7.491417,07:20:15,279,678.307,90,2011-07-31,07595,07
51.442862,7.496452,07:20:29,274,678.658,91,2011-07-31,07596,06
51.442170,7.502367,07:20:45,262,679.075,95,2011-07-31,07597,07
51.441157,7.508367,07:21:01,230,679.507,98,2011-07-31,07598,06
51.439872,7.514113,07:21:16,209,679.930,102,2011-07-31,07599,07
51.438412,7.518525,07:21:28,196,680.277,105,2011-07-31,07600,07
51.436257,7.523077,07:21:43,191,680.673,95,2011-07-31,07601,06
51.434168,7.527202,07:21:58,190,681.042,89,2011-07-31,07602,06
51.432567,7.531715,07:22:13,181,681.402,86,2011-07-31,07603,06
51.432097,7.533007,07:22:18,183,681.506,76,2011-07-31,07604,06
51.431278,7.535330,07:22:28,184,681.692,66,2011-07-31,07605,06
51.431213,7.535480,07:22:29,179,681.704,46,2011-07-31,07606,06
51.431057,7.535702,07:22:31,180,681.727,42,2011-07-31,07607,06
51.430960,7.535773,07:22:32,179,681.739,40,2011-07-31,07608,06
51.430848,7.535828,07:22:33,179,681.752,41,2011-07-31,07609,06
51.430667,7.535873,07:22:35,180,681.773,40,2011-07-31,07610,06
51.430473,7.535805,07:22:37,182,681.795,38,2011-07-31,07611,05
51.430325,7.535325,07:22:40,183,681.835,38,2011-07-31,07612,07
51.430318,7.535080,07:22:41,184,681.852,43,2011-07-31,07613,07
51.430348,7.534697,07:22:43,184,681.878,45,2011-07-31,07614,07
51.430492,7.534127,07:22:46,187,681.921,50,2011-07-31,07615,07
51.431212,7.532272,07:22:56,190,682.073,55,2011-07-31,07616,07
51.431290,7.532143,07:22:57,196,682.086,44,2011-07-31,07617,07
51.431585,7.532022,07:23:00,197,682.121,39,2011-07-31,07618,07
51.431725,7.532082,07:23:01,200,682.137,45,2011-07-31,07619,07
51.431967,7.532207,07:23:02,194,682.165,63,2011-07-31,07620,07
51.432658,7.532610,07:23:05,190,682.247,74,2011-07-31,07621,07
51.433477,7.532863,07:23:09,186,682.340,84,2011-07-31,07622,07
51.434178,7.533060,07:23:12,186,682.419,97,2011-07-31,07623,07
51.434717,7.533248,07:23:14,184,682.480,108,2011-07-31,07624,07
51.439253,7.534900,07:23:30,175,682.998,115,2011-07-31,07625,07
51.443520,7.536430,07:23:45,170,683.484,116,2011-07-31,07626,07
51.447705,7.538433,07:24:00,173,683.970,116,2011-07-31,07627,07
51.449673,7.540217,07:24:08,185,684.222,116,2011-07-31,07628,06
51.451383,7.542722,07:24:16,180,684.480,116,2011-07-31,07629,06
51.452657,7.545358,07:24:23,191,684.712,116,2011-07-31,07630,07
51.454498,7.551677,07:24:38,205,685.196,117,2011-07-31,07631,07
51.456208,7.558115,07:24:53,219,685.681,117,2011-07-31,07632,07
51.458020,7.564493,07:25:08,211,686.167,117,2011-07-31,07633,07
51.459808,7.570847,07:25:23,209,686.650,117,2011-07-31,07634,07
51.461663,7.577210,07:25:38,211,687.137,116,2011-07-31,07635,07
51.463525,7.583523,07:25:53,210,687.621,117,2011-07-31,07636,07
51.465577,7.589722,07:26:08,213,688.108,117,2011-07-31,07637,07
51.468048,7.595467,07:26:23,211,688.592,117,2011-07-31,07638,07
51.470732,7.599690,07:26:36,224,689.011,117,2011-07-31,07639,07
51.474667,7.603710,07:26:52,223,689.530,117,2011-07-31,07640,07
51.478038,7.607407,07:27:06,229,689.985,117,2011-07-31,07641,08
51.479450,7.609765,07:27:13,236,690.211,117,2011-07-31,07642,08
51.480542,7.612535,07:27:20,241,690.439,117,2011-07-31,07643,08
51.482563,7.618757,07:27:35,245,690.925,117,2011-07-31,07644,08
51.483935,7.621792,07:27:43,238,691.185,117,2011-07-31,07645,08
51.485818,7.624612,07:27:52,230,691.472,117,2011-07-31,07646,08
51.489327,7.628075,07:28:06,213,691.930,117,2011-07-31,07647,08
51.492597,7.631935,07:28:20,203,692.382,117,2011-07-31,07648,08
51.495850,7.636630,07:28:35,191,692.869,117,2011-07-31,07649,08
51.498877,7.640940,07:28:49,183,693.319,117,2011-07-31,07650,08
51.502385,7.645900,07:29:05,176,693.838,117,2011-07-31,07651,08
51.505413,7.649527,07:29:18,171,694.259,117,2011-07-31,07652,08
51.508643,7.651845,07:29:30,168,694.653,117,2011-07-31,07653,08
51.512545,7.653725,07:29:44,166,695.106,116,2011-07-31,07654,05
51.517022,7.655832,07:30:00,168,695.625,117,2011-07-31,07655,06
51.521217,7.657798,07:30:15,170,696.111,117,2011-07-31,07656,08
51.525790,7.659137,07:30:31,170,696.628,117,2011-07-31,07657,08
51.529858,7.660062,07:30:45,153,697.085,117,2011-07-31,07658,05
51.534622,7.661067,07:31:01,144,697.620,120,2011-07-31,07659,07
51.535265,7.661208,07:31:03,144,697.692,130,2011-07-31,07660,07
51.540612,7.662357,07:31:19,138,698.292,134,2011-07-31,07661,08
51.545845,7.663428,07:31:35,125,698.878,133,2011-07-31,07662,08
51.550508,7.663958,07:31:49,124,699.398,131,2011-07-31,07663,07
51.555515,7.664487,07:32:05,119,699.956,125,2011-07-31,07664,06
51.559878,7.664917,07:32:19,117,700.442,125,2011-07-31,07665,08
51.564567,7.665397,07:32:35,125,700.965,118,2011-07-31,07666,06
51.568527,7.666383,07:32:49,127,701.411,117,2011-07-31,07667,08
51.572928,7.668765,07:33:05,122,701.928,117,2011-07-31,07668,08
51.576535,7.671733,07:33:19,123,702.379,117,2011-07-31,07669,08
51.580238,7.676180,07:33:35,125,702.893,117,2011-07-31,07670,07
51.583662,7.679890,07:33:49,122,703.353,117,2011-07-31,07671,08
51.587848,7.683260,07:34:05,115,703.873,117,2011-07-31,07672,08
51.590630,7.684748,07:34:15,113,704.200,117,2011-07-31,07673,08
51.594865,7.685960,07:34:30,110,704.679,116,2011-07-31,07674,07
51.599512,7.687030,07:34:46,112,705.201,116,2011-07-31,07675,07
51.603545,7.688082,07:35:00,117,705.655,117,2011-07-31,07676,07
51.608153,7.689162,07:35:16,119,706.173,116,2011-07-31,07677,08
51.612195,7.690033,07:35:30,126,706.626,117,2011-07-31,07678,08
51.615255,7.690287,07:35:41,135,706.967,110,2011-07-31,07679,07
51.619480,7.689658,07:35:57,131,707.440,107,2011-07-31,07680,06
51.622973,7.688547,07:36:11,119,707.836,103,2011-07-31,07681,07
51.622973,7.688547,07:36:11,115,707.836,91,2011-07-31,07682,07
51.626577,7.687313,07:36:28,117,708.246,87,2011-07-31,07683,05
51.629818,7.686557,07:36:43,111,708.610,87,2011-07-31,07684,07
51.633280,7.686033,07:36:59,115,708.997,87,2011-07-31,07685,08
51.636873,7.685828,07:37:15,122,709.397,89,2011-07-31,07686,07
51.637132,7.685818,07:37:16,129,709.425,104,2011-07-31,07687,07
51.641167,7.685752,07:37:30,126,709.874,114,2011-07-31,07688,06
